timestamp,symbol,side,quantity,entry_price,exit_price,stop_loss,target,holding_time,exit_reason,realized_pnl
2026-08-08 19:49:52,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-08 19:49:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-08 19:49:52,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-08 19:49:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-08 19:49:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-08 19:49:52,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-08 19:49:52,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-08 19:49:52,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-16 11:23:35,INFY,LONG,200,500.0,510.0,495.0,510.0,0:00:00,TARGET,2000.0
2026-08-16 11:23:35,INFY,LONG,200,500.0,495.0,495.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-16 11:23:35,INFY,LONG,200,100.0,110.0,100.0,110.0,0:00:00,TARGET,2000.0
2026-08-16 11:23:35,INFY,LONG,200,100.0,95.0,95.0,110.0,0:00:00,STOP_LOSS,-1000.0
2026-08-16 11:23:35,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-16 11:23:35,INFY,LONG,1000,100.0,99.0,99.0,102.0,0:00:00,STOP_LOSS,-1000.0
2026-08-16 11:23:35,TCS,SHORT,1000,100.0,98.0,101.0,98.0,0:00:00,TARGET,2000.0
2026-08-16 11:23:35,TCS,SHORT,1000,100.0,101.0,101.0,98.0,0:00:00,STOP_LOSS,-1000.0
2026-08-16 11:23:35,INFY,LONG,1000,100.0,102.0,99.0,102.0,0:00:00,TARGET,2000.0
2026-08-16 11:23:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL_TEST,500.0
2026-08-16 11:23:36,INFY,LONG,50,500.0,490.0,480.0,510.0,0:00:00,MANUAL_TEST,-500.0
2026-08-16 11:23:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MANUAL,500.0
2026-08-16 11:23:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,TARGET,500.0
2026-08-16 11:23:36,INFY,LONG,50,500.0,480.0,480.0,510.0,0:00:00,STOP_LOSS,-1000.0
2026-08-16 11:23:36,INFY,LONG,50,500.0,510.0,480.0,510.0,0:00:00,MARKET_CLOSE,500.0
2026-08-16 11:23:36,TCS,SHORT,50,1000.0,990.0,1020.0,980.0,0:00:00,MARKET_CLOSE,500.0
2026-08-12 14:57:59,TMPV,SHORT,302,344.7,344.7,344.7,331.59999999999997,4:00:29,STOP_LOSS,0.0
2026-08-12 15:23:02,OLAELEC,SHORT,1964,39.8,39.85,40.81,37.77999999999999,5:40:42,MARKET_CLOSE,-98.20000000000837
2026-08-14 15:21:24,INFY,SHORT,170,1161.5,1169.9,1173.1,1138.3000000000002,4:15:34,MARKET_CLOSE,-1428.0000000000155
2026-08-17 15:24:48,INFY,SHORT,128,1151.2,1136.8,1166.5,1120.6000000000001,5:50:39,MARKET_CLOSE,1843.2000000000116
2026-08-17 15:24:48,SUZLON,LONG,965,48.94,48.89,46.9,53.019999999999996,2:00:13,MARKET_CLOSE,-48.24999999999726
