symbol,trade_date,direction,signal_time,entry_time,entry_minute,entry_time_hhmm,signal_close,entry_open,ema9,ema21,atr14,ema_spread,ema_spread_abs,ema_spread_atr,ema21_slope,ema21_slope_atr,ema21_slope_abs_atr,ema_spread_change,ema_spread_change_atr,ema_spread_change_abs_atr,close_ema21_distance,close_ema21_distance_abs,close_ema21_distance_atr,close_ema9_distance,close_ema9_distance_abs,close_ema9_distance_atr,directional_ema21_slope_atr,directional_ema_spread_change_atr,directional_close_ema21_distance_atr,ema_spread_atr_quartile,ema21_slope_abs_atr_quartile,ema_spread_change_abs_atr_quartile,close_ema21_distance_atr_quartile,close_ema9_distance_atr_quartile
RELIANCE,2025-10-15,BUY,2025-10-15 12:30:00+05:30,2025-10-15 12:35:00+05:30,755,12:35,1378.3,1378.3,1377.6626331798825,1377.651066508034,1.2357142857142662,0.011566671848413534,0.011566671848413534,0.00936031247848509,0.06489334919638168,0.052514849060656524,0.052514849060656524,0.09444835583303757,0.07643219547182352,0.07643219547182352,0.6489334919658631,0.6489334919658631,0.5251484906082212,0.6373668201174496,0.6373668201174496,0.5157881781297361,0.052514849060656524,0.07643219547182352,0.5251484906082212,Q1_LOW,Q1_LOW,Q2,Q1_LOW,Q2
RELIANCE,2025-10-15,SELL,2025-10-15 14:00:00+05:30,2025-10-15 14:05:00+05:30,845,14:05,1376.8,1377.2,1378.2447266543163,1378.4210335455969,1.4142857142857435,-0.17630689128054655,0.17630689128054655,0.12466143827917175,-0.16210335455957647,-0.1146185335269709,0.1146185335269709,-0.19907830901934176,-0.1407624407207438,0.1407624407207438,-1.6210335455969016,1.6210335455969016,1.146185335270513,-1.444726654316355,1.444726654316355,1.0215238969913412,0.1146185335269709,0.1407624407207438,-1.146185335270513,Q4_HIGH,Q3,Q3,Q3,Q3
RELIANCE,2025-10-16,BUY,2025-10-16 09:20:00+05:30,2025-10-16 09:25:00+05:30,565,09:25,1379.5,1379.5,1376.2388950853351,1375.9987206182925,1.9214285714286103,0.24017446704260692,0.24017446704260692,0.12499786388834308,0.3501279381707718,0.18222271875058388,0.18222271875058388,0.46514829049556283,0.24208461215381963,0.24208461215381963,3.5012793817074908,3.5012793817074908,1.8222271875057203,3.261104914664884,3.261104914664884,1.6972293236173772,0.18222271875058388,0.24208461215381963,1.8222271875057203,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-17,SELL,2025-10-17 13:00:00+05:30,2025-10-17 13:05:00+05:30,785,13:05,1411.2,1411.4,1415.9632453247154,1416.2287999665607,3.1928571428571138,-0.2655546418452559,0.2655546418452559,0.08317147619314579,-0.5028799966562474,-0.15750156494826684,0.15750156494826684,-0.6879313345225455,-0.21545947837395357,0.21545947837395357,-5.028799966560655,5.028799966560655,1.5750156494820986,-4.763245324715399,4.763245324715399,1.491844173288953,0.15750156494826684,0.21545947837395357,-1.5750156494820986,Q3,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-17,BUY,2025-10-17 14:00:00+05:30,2025-10-17 14:05:00+05:30,845,14:05,1416.7,1416.3,1414.7245091060686,1414.7240667402093,2.6857142857143117,0.0004423658592713764,0.0004423658592713764,0.00016471069228189388,0.19759332597891444,0.07357198307725467,0.07357198307725467,0.29627939750412224,0.11031679694302317,0.11031679694302317,1.975933259790736,1.975933259790736,0.7357198307731393,1.9754908939314646,1.9754908939314646,0.7355551200808573,0.07357198307725467,0.11031679694302317,0.7357198307731393,Q1_LOW,Q2,Q2,Q2,Q2
RELIANCE,2025-10-17,SELL,2025-10-17 14:25:00+05:30,2025-10-17 14:30:00+05:30,870,14:30,1412.5,1413.0,1414.5969911438767,1414.719040391062,2.842857142857156,-0.12204924718525945,0.12204924718525945,0.04293189599481469,-0.2219040391062208,-0.07805669717304214,0.07805669717304214,-0.302343746862789,-0.10635207176077956,0.10635207176077956,-2.2190403910619807,2.2190403910619807,0.7805669717303414,-2.0969911438767213,2.0969911438767213,0.7376350757355267,0.07805669717304214,0.10635207176077956,-0.7805669717303414,Q2,Q2,Q2,Q2,Q2
RELIANCE,2025-10-17,BUY,2025-10-17 14:30:00+05:30,2025-10-17 14:35:00+05:30,875,14:35,1415.9,1416.0,1414.8575929151016,1414.826400355511,2.9142857142857275,0.031192559590635938,0.031192559590635938,0.010703329271296597,0.10735996444896045,0.03683920348738823,0.03683920348738823,0.15324180677589538,0.0525829729132972,0.0525829729132972,1.0735996444891498,1.0735996444891498,0.3683920348737262,1.0424070848985139,1.0424070848985139,0.3576887056024296,0.03683920348738823,0.0525829729132972,0.3683920348737262,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-20,SELL,2025-10-20 14:35:00+05:30,2025-10-20 14:40:00+05:30,880,14:40,1464.8,1464.1,1467.3500262269479,1467.5808437790415,2.3214285714285876,-0.2308175520936402,0.2308175520936402,0.09942909936341354,-0.27808437790417884,-0.11979019355872236,0.11979019355872236,-0.359422178832574,-0.15482801549710773,0.15482801549710773,-2.780843779041561,2.780843779041561,1.1979019355871257,-2.550026226947921,2.550026226947921,1.0984728362237122,0.11979019355872236,0.15482801549710773,-1.1979019355871257,Q3,Q3,Q3,Q3,Q3
RELIANCE,2025-10-21,BUY,2025-10-21 13:45:00+05:30,2025-10-21 13:50:00+05:30,830,13:50,1469.7,1469.7,1467.474374518862,1467.1709105551563,2.971428571428549,0.30346396370578077,0.30346396370578077,0.10212729547790776,0.25290894448426116,0.08511358708605007,0.08511358708605007,0.3034974258002876,0.10213855675971295,0.10213855675971295,2.5290894448437484,2.5290894448437484,0.8511358708608834,2.2256254811379677,2.2256254811379677,0.7490085753829756,0.08511358708605007,0.10213855675971295,0.8511358708608834,Q4_HIGH,Q2,Q2,Q2,Q2
RELIANCE,2025-10-21,SELL,2025-10-21 14:25:00+05:30,2025-10-21 14:30:00+05:30,870,14:30,1465.5,1465.1,1467.578497301679,1467.59745332882,2.8642857142856917,-0.018956027141030063,0.018956027141030063,0.0066180643385142885,-0.20974533288199382,-0.07322779701615802,0.07322779701615802,-0.30987899253750584,-0.10818717943952907,0.10818717943952907,-2.097453328819938,2.097453328819938,0.7322779701615802,-2.078497301678908,2.078497301678908,0.7256599058230659,0.07322779701615802,0.10818717943952907,-0.7322779701615802,Q1_LOW,Q2,Q2,Q2,Q2
RELIANCE,2025-10-23,BUY,2025-10-23 09:20:00+05:30,2025-10-23 09:25:00+05:30,565,09:25,1474.7,1474.8,1468.3076739958144,1467.6906199457437,4.142857142857126,0.617054050070692,0.617054050070692,0.14894408105154694,0.7009380054255416,0.16919193234409693,0.16919193234409693,0.8971434956210942,0.2165518782533684,0.2165518782533684,7.009380054256326,7.009380054256326,1.691919323441189,6.392326004185634,6.392326004185634,1.542975242389642,0.16919193234409693,0.2165518782533684,1.691919323441189,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-23,SELL,2025-10-23 10:35:00+05:30,2025-10-23 10:40:00+05:30,640,10:40,1466.2,1466.2,1470.9175891853336,1471.5469883873634,3.0285714285714675,-0.6293992020298447,0.6293992020298447,0.20782049123626678,-0.5346988387364036,-0.1765515033563574,0.1765515033563574,-0.64469845759686,-0.21287213222537554,0.21287213222537554,-5.3469883873633535,5.3469883873633535,1.7655150335633487,-4.717589185333509,4.717589185333509,1.5576945423270818,0.1765515033563574,0.21287213222537554,-1.7655150335633487,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-23,BUY,2025-10-23 12:30:00+05:30,2025-10-23 12:35:00+05:30,755,12:35,1467.6,1467.6,1465.0073963744203,1464.7499251426902,2.0928571428571394,0.25747123173005093,0.25747123173005093,0.12302379673108256,0.2850074857310574,0.13618105120255325,0.13618105120255325,0.363143420663846,0.17351562762095057,0.17351562762095057,2.8500748573096644,2.8500748573096644,1.3618105120250978,2.5926036255796134,2.5926036255796134,1.2387867152940153,0.13618105120255325,0.17351562762095057,1.3618105120250978,Q4_HIGH,Q4_HIGH,Q3,Q4_HIGH,Q3
RELIANCE,2025-10-23,SELL,2025-10-23 13:40:00+05:30,2025-10-23 13:45:00+05:30,825,13:45,1465.2,1465.2,1466.7859611088882,1466.9376800275197,2.464285714285698,-0.15171891863155906,0.15171891863155906,0.061567097415705534,-0.17376800275201276,-0.07051455184139695,0.07051455184139695,-0.2227222744700157,-0.09038005340812291,0.09038005340812291,-1.7376800275196729,1.7376800275196729,0.7051455184137849,-1.5859611088881138,1.5859611088881138,0.6435784209980794,0.07051455184139695,0.09038005340812291,-0.7051455184137849,Q3,Q2,Q2,Q2,Q2
RELIANCE,2025-10-24,BUY,2025-10-24 11:35:00+05:30,2025-10-24 11:40:00+05:30,700,11:40,1451.8,1451.8,1449.0780342642306,1448.7626339896635,2.1642857142857435,0.3154002745670823,0.3154002745670823,0.14572949979997005,0.3037366010337337,0.14034034371195425,0.14034034371195425,0.3767548329087731,0.1740781406179126,0.1740781406179126,3.0373660103364273,3.0373660103364273,1.4034034371191224,2.721965735769345,2.721965735769345,1.2576739373191523,0.14034034371195425,0.1740781406179126,1.4034034371191224,Q4_HIGH,Q4_HIGH,Q3,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-24,SELL,2025-10-24 13:30:00+05:30,2025-10-24 13:35:00+05:30,815,13:35,1450.8,1450.6,1455.2042100381868,1455.2228360519266,2.585714285714289,-0.01862601373977668,0.01862601373977668,0.00720343072809042,-0.4422836051926424,-0.1710489080855521,0.1710489080855521,-0.6587689043540195,-0.25477250444630556,0.25477250444630556,-4.422836051926652,4.422836051926652,1.710489080855609,-4.404210038186875,4.404210038186875,1.7032856501275186,0.1710489080855521,0.25477250444630556,-1.710489080855609,Q1_LOW,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-24,BUY,2025-10-24 15:15:00+05:30,2025-10-24 15:20:00+05:30,920,15:20,1451.6,1451.6,1451.0752165361828,1451.019213243542,2.1857142857143117,0.05600329264075299,0.05600329264075299,0.025622421469625244,0.05807867564590197,0.026571943105967905,0.026571943105967905,0.0731171903082668,0.033452309291363495,0.033452309291363495,0.5807867564578828,0.5807867564578828,0.2657194310591589,0.5247834638171298,0.5247834638171298,0.24009700958953367,0.026571943105967905,0.033452309291363495,0.2657194310591589,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-24,SELL,2025-10-24 15:20:00+05:30,2025-10-24 15:25:00+05:30,925,15:25,1450.4,1450.5,1450.9401732289462,1450.9629211304928,2.107142857142873,-0.022747901546608773,0.022747901546608773,0.010795614293305776,-0.056292113049266845,-0.026714901108126434,0.026714901108126434,-0.07875119418736176,-0.03737344808891716,0.03737344808891716,-0.5629211304926685,0.5629211304926685,0.2671490110812644,-0.5401732289460597,0.5401732289460597,0.2563533967879586,0.026714901108126434,0.03737344808891716,-0.2671490110812644,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-27,BUY,2025-10-27 09:15:00+05:30,2025-10-27 09:20:00+05:30,560,09:20,1466.5,1466.5,1454.0777108665256,1452.386711678093,3.064285714285737,1.69099918843267,1.69099918843267,0.5518412269943405,1.4113288321905202,0.4605735116705626,0.4605735116705626,1.6942434511781812,0.5528999607574443,0.5528999607574443,14.11328832190702,14.11328832190702,4.60573511670622,12.42228913347435,12.42228913347435,4.053893889711879,0.4605735116705626,0.5528999607574443,4.60573511670622,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-27,SELL,2025-10-27 13:15:00+05:30,2025-10-27 13:20:00+05:30,800,13:20,1478.7,1479.0,1481.13048910202,1481.2445185320796,1.5571428571428865,-0.11402943005964516,0.11402943005964516,0.07322990921261478,-0.25445185320791097,-0.16340944701425167,0.16340944701425167,-0.3531704222971257,-0.22680669321833333,0.22680669321833333,-2.5445185320795645,2.5445185320795645,1.6340944701428088,-2.4304891020199193,2.4304891020199193,1.560864560930194,0.16340944701425167,0.22680669321833333,-1.6340944701428088,Q3,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-27,BUY,2025-10-27 14:10:00+05:30,2025-10-27 14:15:00+05:30,855,14:15,1480.5,1480.4,1480.4830254830094,1480.482980015077,1.7928571428571527,4.54679325230245e-05,4.54679325230245e-05,2.5360599813639025e-05,0.0017019984920807474,0.0009493218680928419,0.0009493218680928419,0.002541630755558799,0.001417642652502908,0.001417642652502908,0.01701998492308121,0.01701998492308121,0.009493218682196639,0.016974516990558186,0.016974516990558186,0.009467858082383,0.0009493218680928419,0.001417642652502908,0.009493218682196639,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-28,SELL,2025-10-28 10:35:00+05:30,2025-10-28 10:40:00+05:30,640,10:40,1482.9,1482.9,1484.4612481071945,1484.5816748235748,2.8500000000000063,-0.12042671638027969,0.12042671638027969,0.04225498820360681,-0.16816748235760315,-0.05900613416056238,0.05900613416056238,-0.22214454444065268,-0.07794545418970253,0.07794545418970253,-1.6816748235746672,1.6816748235746672,0.5900613416051451,-1.5612481071943876,1.5612481071943876,0.5478063534015383,0.05900613416056238,0.07794545418970253,-0.5900613416051451,Q2,Q2,Q2,Q2,Q2
RELIANCE,2025-10-28,BUY,2025-10-28 11:35:00+05:30,2025-10-28 11:40:00+05:30,700,11:40,1484.8,1484.8,1483.4689582986202,1483.3362262569626,2.157142857142909,0.13273204165761854,0.13273204165761854,0.06153141003995413,0.1463773743037109,0.06785706093549349,0.06785706093549349,0.1863830510412754,0.0864027388933044,0.0864027388933044,1.4637737430373363,1.4637737430373363,0.6785706093550402,1.3310417013797178,1.3310417013797178,0.6170391993150861,0.06785706093549349,0.0864027388933044,0.6785706093550402,Q3,Q2,Q2,Q2,Q2
RELIANCE,2025-10-28,SELL,2025-10-28 11:55:00+05:30,2025-10-28 12:00:00+05:30,720,12:00,1481.8,1481.8,1483.080085319115,1483.1956876285517,2.314285714285753,-0.11560230943678107,0.11560230943678107,0.04995161518873172,-0.1395687628551059,-0.06030749012257561,0.06030749012257561,-0.18045256692357725,-0.0779733313867296,0.0779733313867296,-1.395687628551741,1.395687628551741,0.6030749012260508,-1.28008531911496,1.28008531911496,0.5531232860373191,0.06030749012257561,0.0779733313867296,-0.6030749012260508,Q2,Q2,Q2,Q2,Q2
RELIANCE,2025-10-28,BUY,2025-10-28 12:35:00+05:30,2025-10-28 12:40:00+05:30,760,12:40,1485.0,1485.0,1483.2946223909726,1483.1384093241982,2.0928571428571723,0.1562130667743986,0.1562130667743986,0.07464105579663993,0.1861590675800926,0.08894972512359248,0.08894972512359248,0.2401853346768803,0.1147643237363917,0.1147643237363917,1.8615906758018355,1.8615906758018355,0.8894972512363594,1.7053776090274368,1.7053776090274368,0.8148561954397194,0.08894972512359248,0.1147643237363917,0.8894972512363594,Q3,Q3,Q2,Q3,Q3
RELIANCE,2025-10-28,SELL,2025-10-28 14:15:00+05:30,2025-10-28 14:20:00+05:30,860,14:20,1482.8,1482.8,1485.6157665878266,1485.8476051374832,3.114285714285724,-0.23183854965668615,0.23183854965668615,0.0744435709906788,-0.3047605137485334,-0.09785888056145538,0.09785888056145538,-0.3991811332082307,-0.1281774280943856,0.1281774280943856,-3.0476051374832878,3.0476051374832878,0.9785888056138966,-2.8157665878266016,2.8157665878266016,0.9041452346232178,0.09785888056145538,0.1281774280943856,-0.9785888056138966,Q3,Q3,Q3,Q3,Q3
RELIANCE,2025-10-28,BUY,2025-10-28 15:10:00+05:30,2025-10-28 15:15:00+05:30,915,15:15,1487.1,1487.1,1484.2749336076781,1484.220060126009,4.0499999999999705,0.05487348166911943,0.05487348166911943,0.01354900781953576,0.28799398739920434,0.07110962651832257,0.07110962651832257,0.4182726106814698,0.1032771878225859,0.1032771878225859,2.8799398739909066,2.8799398739909066,0.7110962651829451,2.825066392321787,2.825066392321787,0.6975472573634093,0.07110962651832257,0.1032771878225859,0.7110962651829451,Q1_LOW,Q2,Q2,Q2,Q2
RELIANCE,2025-10-29,SELL,2025-10-29 12:25:00+05:30,2025-10-29 12:30:00+05:30,750,12:30,1500.6,1500.8,1501.451700212423,1501.5263165405854,2.4285714285714284,-0.07461632816239216,0.07461632816239216,0.03072437041980854,-0.09263165405855034,-0.03814244578881485,0.03814244578881485,-0.1202933990468864,-0.0495325760781297,0.0495325760781297,-0.9263165405855034,0.9263165405855034,0.3814244578881485,-0.8517002124231112,0.8517002124231112,0.3507000874683399,0.03814244578881485,0.0495325760781297,-0.3814244578881485,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-29,BUY,2025-10-29 12:35:00+05:30,2025-10-29 12:40:00+05:30,760,12:40,1502.0,1502.0,1501.5690881359508,1501.5672037525496,2.4071428571428766,0.0018843834011477156,0.0018843834011477156,0.0007828298995865817,0.04327962474485503,0.017979666066111736,0.017979666066111736,0.0644483412675072,0.026773791624483487,0.026773791624483487,0.43279624745036926,0.43279624745036926,0.17979666066187303,0.43091186404922155,0.43091186404922155,0.17901383076228644,0.017979666066111736,0.026773791624483487,0.17979666066187303,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-29,SELL,2025-10-29 14:10:00+05:30,2025-10-29 14:15:00+05:30,855,14:15,1503.3,1503.3,1503.6461614514365,1503.6646976978932,1.8785714285714579,-0.018536246456733352,0.018536246456733352,0.009867203437044217,-0.036469769789164275,-0.019413565667235434,0.019413565667235434,-0.05007059306967676,-0.026653547641652613,0.026653547641652613,-0.36469769789323436,0.36469769789323436,0.19413565667320157,-0.346161451436501,0.346161451436501,0.18426845323615737,0.019413565667235434,0.026653547641652613,-0.19413565667320157,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-29,BUY,2025-10-29 14:15:00+05:30,2025-10-29 14:20:00+05:30,860,14:20,1504.3,1504.3,1503.7769291611494,1503.72245245263,1.8214285714286038,0.05447670851935982,0.05447670851935982,0.02990878114788329,0.057754754736834,0.03170849279669261,0.03170849279669261,0.07301295497609317,0.04008554390844259,0.04008554390844259,0.5775475473699316,0.5775475473699316,0.31708492796779997,0.5230708388505718,0.5230708388505718,0.28717614681991666,0.03170849279669261,0.04008554390844259,0.31708492796779997,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-29,SELL,2025-10-29 14:20:00+05:30,2025-10-29 14:25:00+05:30,865,14:25,1501.9,1502.2,1503.4015433289196,1503.5567749569364,1.8857142857143085,-0.15523162801673607,0.15523162801673607,0.08231980273614692,-0.16567749569367152,-0.0878592780193702,0.0878592780193702,-0.20970833653609589,-0.11120896634489799,0.11120896634489799,-1.6567749569362604,1.6567749569362604,0.8785927801934608,-1.5015433289195244,1.5015433289195244,0.7962729774573138,0.0878592780193702,0.11120896634489799,-0.8785927801934608,Q3,Q3,Q2,Q3,Q2
RELIANCE,2025-10-29,BUY,2025-10-29 15:05:00+05:30,2025-10-29 15:10:00+05:30,910,15:10,1504.3,1504.2,1503.4831561085016,1503.428227649871,1.7785714285714675,0.05492845863068396,0.05492845863068396,0.03088347071604653,0.08717723501285946,0.049015312858634766,0.049015312858634766,0.11703373786190241,0.06580210160910031,0.06580210160910031,0.8717723501290493,0.8717723501290493,0.4901531285866033,0.8168438914983653,0.8168438914983653,0.4592696578705568,0.049015312858634766,0.06580210160910031,0.4901531285866033,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-30,SELL,2025-10-30 09:15:00+05:30,2025-10-30 09:20:00+05:30,560,09:20,1496.2,1495.6,1502.3479525936339,1502.973200818294,2.185714285714328,-0.6252482246600266,0.6252482246600266,0.2860612792562158,-0.6773200818295209,-0.3098850047585983,0.3098850047585983,-0.8596680665789336,-0.39331218732368745,0.39331218732368745,-6.773200818293844,6.773200818293844,3.098850047585359,-6.147952593633818,6.147952593633818,2.8127887683291433,0.3098850047585983,0.39331218732368745,-3.098850047585359,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-30,BUY,2025-10-30 11:15:00+05:30,2025-10-30 11:20:00+05:30,680,11:20,1499.1,1499.0,1495.30547369465,1495.2519251264698,2.392857142857143,0.05354856818007647,0.05354856818007647,0.022378506105106586,0.38480748735287307,0.1608150693414992,0.1608150693414992,0.5638240889845747,0.23562797748609093,0.23562797748609093,3.848074873530095,3.848074873530095,1.608150693415562,3.7945263053500184,3.7945263053500184,1.5857721873104555,0.1608150693414992,0.23562797748609093,1.608150693415562,Q2,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-30,SELL,2025-10-30 12:10:00+05:30,2025-10-30 12:15:00+05:30,735,12:15,1495.2,1495.2,1496.2152075825024,1496.2743989406024,2.2071428571428475,-0.059191358099951685,0.059191358099951685,0.026818091048521914,-0.10743989406023502,-0.048678269153504754,0.048678269153504754,-0.14636200156542145,-0.0663128809681524,0.0663128809681524,-1.0743989406023502,1.0743989406023502,0.4867826915350475,-1.0152075825023985,1.0152075825023985,0.4599646004865256,0.048678269153504754,0.0663128809681524,-0.4867826915350475,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-31,BUY,2025-10-31 09:20:00+05:30,2025-10-31 09:25:00+05:30,565,09:25,1494.4,1494.5,1490.5127485871096,1490.013071751313,3.0214285714286007,0.499676835796663,0.499676835796663,0.1653776761501942,0.4386928248688946,0.14519384274620484,0.14519384274620484,0.5331200283540056,0.1764463450817023,0.1764463450817023,4.386928248687127,4.386928248687127,1.4519384274614464,3.887251412890464,3.887251412890464,1.2865607513112522,0.14519384274620484,0.1764463450817023,1.4519384274614464,Q4_HIGH,Q4_HIGH,Q3,Q4_HIGH,Q4_HIGH
RELIANCE,2025-10-31,SELL,2025-10-31 10:00:00+05:30,2025-10-31 10:05:00+05:30,605,10:05,1486.8,1486.3,1489.9506203939964,1490.3398056221952,2.8071428571428703,-0.3891852281988122,0.3891852281988122,0.13864104821331666,-0.35398056221947627,-0.12609994582882048,0.12609994582882048,-0.4336745362797956,-0.15448965669000278,0.15448965669000278,-3.5398056221952174,3.5398056221952174,1.2609994582883668,-3.1506203939964053,3.1506203939964053,1.12235841007505,0.12609994582882048,0.15448965669000278,-1.2609994582883668,Q4_HIGH,Q3,Q3,Q3,Q3
RELIANCE,2025-10-31,BUY,2025-10-31 11:55:00+05:30,2025-10-31 12:00:00+05:30,720,12:00,1488.3,1488.2,1486.3679129521115,1486.3624315576994,1.9142857142857435,0.0054813944120724045,0.0054813944120724045,0.002863414991381063,0.193756844229938,0.1012162619111601,0.1012162619111601,0.28926491774245733,0.15110853911919184,0.15110853911919184,1.9375684423005168,1.9375684423005168,1.0121626191121949,1.9320870478884444,1.9320870478884444,1.0092992041208138,0.1012162619111601,0.15110853911919184,1.0121626191121949,Q1_LOW,Q3,Q3,Q3,Q3
RELIANCE,2025-10-31,SELL,2025-10-31 13:45:00+05:30,2025-10-31 13:50:00+05:30,830,13:50,1486.9,1487.2,1488.2484624418782,1488.3661574363123,2.200000000000013,-0.1176949944340322,0.1176949944340322,0.05349772474274159,-0.14661574363117325,-0.06664351983235108,0.06664351983235108,-0.19049986683830866,-0.08659084856286706,0.08659084856286706,-1.4661574363121872,1.4661574363121872,0.6664351983237174,-1.348462441878155,1.348462441878155,0.6129374735809759,0.06664351983235108,0.08659084856286706,-0.6664351983237174,Q3,Q2,Q2,Q2,Q2
RELIANCE,2025-10-31,BUY,2025-10-31 14:05:00+05:30,2025-10-31 14:10:00+05:30,850,14:10,1489.6,1489.6,1488.6086502161936,1488.5019584975835,2.221428571428549,0.10669171861013638,0.10669171861013638,0.04802842638398471,0.10980415024164358,0.04942952100910051,0.04942952100910051,0.1380332957101018,0.06213717491773135,0.06213717491773135,1.0980415024164358,1.0980415024164358,0.4942952100910051,0.9913497838062995,0.9913497838062995,0.4462667837070204,0.04942952100910051,0.06213717491773135,0.4942952100910051,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-10-31,SELL,2025-10-31 14:50:00+05:30,2025-10-31 14:55:00+05:30,895,14:55,1487.2,1487.3,1488.5737744395647,1488.7029827952122,2.1285714285714255,-0.12920835564750632,0.12920835564750632,0.060701912049164135,-0.15029827952116648,-0.07060992997638704,0.07060992997638704,-0.1931453303698163,-0.09073941695226283,0.09073941695226283,-1.5029827952121195,1.5029827952121195,0.706099299764084,-1.3737744395646132,1.3737744395646132,0.64539738771492,0.07060992997638704,0.09073941695226283,-0.706099299764084,Q3,Q2,Q2,Q2,Q2
RELIANCE,2025-11-03,BUY,2025-11-03 09:55:00+05:30,2025-11-03 10:00:00+05:30,600,10:00,1491.7,1491.1,1487.5755315442939,1487.1934213262552,3.3785714285714255,0.3821102180386333,0.3821102180386333,0.11309816178733344,0.45065786737450253,0.13338710662247444,0.13338710662247444,0.5804592465522092,0.17180611948691196,0.17180611948691196,4.506578673744798,4.506578673744798,1.333871066224677,4.124468455706165,4.124468455706165,1.2207729044373437,0.13338710662247444,0.17180611948691196,1.333871066224677,Q4_HIGH,Q3,Q3,Q3,Q3
RELIANCE,2025-11-03,SELL,2025-11-03 12:10:00+05:30,2025-11-03 12:15:00+05:30,735,12:15,1489.0,1488.8,1490.5609047727062,1490.6555404705591,1.6499999999999773,-0.09463569785293657,0.09463569785293657,0.05735496839571993,-0.16555404705582077,-0.10033578609443822,0.10033578609443822,-0.22467214612083808,-0.13616493704293406,0.13616493704293406,-1.6555404705591172,1.6555404705591172,1.0033578609449334,-1.5609047727061807,1.5609047727061807,0.9460028925492134,0.10033578609443822,0.13616493704293406,-1.0033578609449334,Q3,Q3,Q3,Q3,Q3
RELIANCE,2025-11-03,BUY,2025-11-03 14:35:00+05:30,2025-11-03 14:40:00+05:30,880,14:40,1489.0,1489.0,1488.538238282678,1488.4930081689308,2.057142857142854,0.04523011374726593,0.04523011374726593,0.02198686084936542,0.05069918310664434,0.024645436232396595,0.024645436232396595,0.0647412462237753,0.03147143913655749,0.03147143913655749,0.5069918310691719,0.5069918310691719,0.2464543623252923,0.46176171732190596,0.46176171732190596,0.22446750147592687,0.024645436232396595,0.03147143913655749,0.2464543623252923,Q2,Q1_LOW,Q1_LOW,Q1_LOW,Q1_LOW
RELIANCE,2025-11-03,SELL,2025-11-03 14:45:00+05:30,2025-11-03 14:50:00+05:30,890,14:50,1486.2,1486.2,1488.032472500914,1488.2686017925048,1.9571428571428473,-0.23612929159071427,0.23612929159071427,0.12065000300255535,-0.20686017925049782,-0.10569498209879503,0.10569498209879503,-0.25125794597806816,-0.12837997239755372,0.12837997239755372,-2.068601792504751,2.068601792504751,1.0569498209878343,-1.8324725009140366,1.8324725009140366,0.9362998179852788,0.10569498209879503,0.12837997239755372,-1.0569498209878343,Q4_HIGH,Q3,Q3,Q3,Q3
RELIANCE,2025-11-04,BUY,2025-11-04 09:20:00+05:30,2025-11-04 09:25:00+05:30,565,09:25,1490.7,1490.7,1487.5407062000766,1487.3825833494416,2.4214285714285615,0.15812285063498166,0.15812285063498166,0.06530147223863576,0.3317416650556879,0.1370024575451224,0.1370024575451224,0.45808178492529805,0.18917831825823597,0.18917831825823597,3.317416650558471,3.317416650558471,1.3700245754518814,3.159293799923489,3.159293799923489,1.3047231032132458,0.1370024575451224,0.18917831825823597,1.3700245754518814,Q3,Q4_HIGH,Q4_HIGH,Q4_HIGH,Q4_HIGH
